crise financière russe de,crise financière russie traduite également crise économique culminé marquée dévaluation brutale rouble défaut dette russe gko
exubérance irrationnelle,exubérance irrationnelle irrational exuberance expression utilisée ancien responsable fed alan greenspan discours donné american enterprise institute bulle internet années expression
finance islamique,finance islamique fondée principes loi islamique chari' cherche transmettre vision justice équité transparence finance islamique distingue finance conventionnelle mise idée
ivar kreuger,ivar kreuger mars kalmar comté kalmar suède mars paris homme affaires suédois fut industriels européens influents guerres grâce activités production
jone kubuabola,ratu jone kubuabola né septembre mort septembre homme politique fidjien gouverneur banque réserve fidji ans engage politique devient ministre finances
journal of financial economics,journal of financial economics jfe revue anglophone comité lecture consacrée économie financière théorique pratique fondée considérée revues financières importantes journal
karnit flug,karnit flug née pologne janvier gouverneur banque israël succède stanley fischer terme mois tergiversations tête gouvernement israélien
pénalité droit,pénalité droit contrats droit affaires droit public type sanction applicable exécution contrat cas manquement contractant vis-à-vis obligations rapport maître ouvrage
bail à rente,xve xviiie siècle bail rente appelé bail rente foncière bail héritage mot ici sens foncier contrat aliénation immeuble généralement terre
sale and leaseback,cession-bail leaseback anglais diminutif sale and leaseback transaction financière cours entité vend actif récupère location longue durée entité continue utiliser
droit de superficie,droit superficie lat superficies appelé droit superficiaire modalité droit propriété appliquée division immobilier tréfoncier dominus soli superficiaire superficiarius
pays les moins avancés,pays avancés pma catégorie pays créée organisation nations unies onu regroupant pays développés socio économiquement planète présentent indices développement humain
spoliation légale,spoliation légale pensée économiste frédéric bastiat conclusion état constituait grande machine conçue spécifiquement voler propriété personnes consentement sûr transférer terme
risque juridique,proposition définition risque juridique type risque lié droit règle droit risque correspondre   absence trop-plein règles applicables situation activité
lettre de crédit,lettre crédit appelée accréditif crédit documentaire crédoc document prouvant engagement paiement souscrit banque acheteur vis-à-vis vendeur banque engage document payer
effet de levier,levier financier terme général désigner technique destinée multiplier profits pertes techniques courantes levier endettement achat actifs long terme produits dérivés
lex monetae,lex monetae phrase latine signifie état souverain choisit devise utiliser applications monétaires devise déterminées lois pays émetteur concept identifié problème
règlement du vivant,règlement vivant english life settlement cession tiers vivant assuré police assurance vie vigueur prix supérieur valeur rachat bénéfice net décès
ligne de crédit,ligne crédit appelée également credit facility tranche autorisation droit tirages donnée banque emprunteur tirer fonds jusqu' plafond fixé période donnée
bilan de liaison,bilan liaison calcul étapes permettant déterminer qualité liaison détails varient nature média hertzien ligne fibre optique type signaux modulation principe
crise de liquidité,crise liquidité crise illiquidité désigne phénomène cours état entreprise dispose liquidités nécessaires faire face engagements crise solvabilité entreprises états faire
risque de liquidité,risque liquidité concerne placements financiers difficiles liquider c’est-à-dire vendre rapidement
liste des normes internationales d' information financière,liste normes internationales information financière connues nom anglais international financial reporting standards ifrs comprend types textes définition large donnée ias
sigles financiers,sigles financiers utilisés finance présentés ci-dessous ordre alphabétique liste comprend sigles acronymes usuels anglophones francophones germanophones
liste de pays par dette extérieure,liste pays dette extérieure total dettes publiques privées dues non-résidents remboursables monnaies internationales biens services dette publique due niveaux gouvernements
liste des investisseurs de bernard l madoff investment securities,investisseurs confié argent argent société véreuse bernard l madoff investment securities llc perdu milliards dollars affaire scandale bernard madoff fraude
rapport prêt valeur,rapport prêt valeur terme financier utilisé prêteur exprimer ratio prêt valeur actif acheté
garantie de prêt,garantie prêt promesse faite garant assumer créance emprunteur rembourser défaut paiement aval type garantie crédit pratiqué effets commerce
accord de londres sur les dettes,accord londres dettes extérieures allemandes connu accord londres dettes allemand londoner schuldenabkommen traité allégement dette république fédérale allemagne pays créanciers
sinistralité,taux sinistralité notion gestion risque assurance assureur ratio financier montant sinistres dédommager primes encaissées domaine principe taux inférieur couvrir coûts
anomalie de marché,anomalie marché concept théorie néoclassique désignant situations conditions marché correspondraient cas théorique concurrence parfaite rationalité parfaite résultat prix observé prix
neutre au marché,neutre marché caractère stratégie investissement portefeuille tentent éviter exposé forme risque marché exemple couverture risque évaluer neutralité marché nécessaire spécifier
portefeuille de marché,portefeuille marché portefeuille constitué somme pondérée actifs marché pondéré proportion marché hypothèse nécessaire actifs divisible infini
tendance économie,recherche tendances statistiques pratiquée économie tendance conjoncturelle finance prix volumes rendements etc ex marché haussier marché baissier
maroússi,maroúsi maroússi grec moderne μαρούσι anciennement amaroúsion katharévousa ἀμαρούσιον amaroúsio grec moderne αμαρούσιο dème situé nord athènes périphérie attique grèce
opcvm nourricier,opcvm nourricier actif investi totalité permanence parts actions opcvm maître instruments financiers terme liquidités
maturité finance,maturité maturité résiduelle finance désigne temps sépare date obligation émise date valeur nominale obligation remboursée revanche terme maturité anglicisme
media for equity,media for equity modèle investissement alternatif permettant offrir visibilité jeunes entreprises échange capital
dette mezzanine,dette mezzanine terme financier désigne dette risquée remboursement subordonné dette senior conséquent davantage rémunérée
middle office,middle office service institution financière bancaire créé assigner rôle distinct complémentaire dévolus front office back office vocabulaire économique financier délégation
ministère de l' économie et des finances espagne,ministère économie finances espagne ministerio economía hacienda españa département ministériel responsable politique économique finances publiques espagne siège central ministère situait
ministère de l' économie et des finances italie,ministère économie finances ministero dell' economia delle finanze italien gouvernement italien chargé mise œuvre politique économique financière budgétaire nationale dirigé
ministère de l' économie et des finances pérou,ministère économie finances département chargé politique économique état péruvien but consiste améliorer activité économique financier pays mission régulation activité macroéconomique
ministère de la stratégie et des finances,ministère stratégie finances ministère sud-coréen chargé économie finances budget planification portefeuille actuellement détenu yoo
ministère des finances algérie,ministère finances ministère finances algérie ministère siège immeuble ahmed francis ben aknoun alger
ministère fédéral des finances autriche,ministère fédéral finances bundesministerium für finanzen bmf département ministériel chargé finances publiques partie politique économique fédérales autriche dirigé décembre conservateur
ministère des finances de la république tchèque,ministère finances république tchèque tchèque ministerstvo financí české republiky département ministériel tchèque chargé politique budgétaire fiscale gestion propriétés publiques dirigé
ministère des finances danemark,ministère finances danois finansministeriet ministère danois supervise budget pays dirigé kristian jensen novembre
ministère des finances japon,ministère finances 財務省 zaimu shō départements ministériels cabinet japon officiellement traduit anglais ministry of finance mof créé janvier réorganisation cabinet
ministère des finances pays-bas,ministère finances département ministériel néerlandais supervise budget royaume pays-bas dirigé wopke hoekstra octobre
ministère des finances ontario,ministère finances ministère cabinet ontario responsabilité occuper budget annuel province poste trésorier ontario
ministère des finances pologne,ministère finances polonais ministerstwo finansów république pologne dirigé ministre finances ministre finansów partie gouvernement pologne pouvoirs responsabilités préparation exécution contrôle
ministère des finances suède,ministère finances finansdepartementet ministère gouvernement suédois tête trouve ministre finances finansminister
ministère des finances tunisie,ministère finances ministère tunisien chargé gestion finances pays dirigé ridha chalghoum septembre
ministère de l' action et des comptes publics,gouvernement français ministre chargé budget également chargé fonction publique réforme état ministre exercice ministre délégué secrétaire état auprès ministre économie
ministère des finances espagne,ministère finances espagnol ministerio hacienda département ministériel responsable gestion finances publiques budget état espagne ministre actuelle socialiste maría jesús montero
paiement mobile,paiements mobiles connus noms argent mobile transfert argent mobile portefeuille porte-monnaie mobile transactions effectuées téléphone mobile débitées carte bancaire facture
théorème de modigliani miller,théorème modigliani miller théorèmes fondamentaux finance entreprise moderne affirme monde taxes exonéré coûts transaction hypothèse efficience marchés valeur actif économique
moneo,moneo système porte-monnaie électronique utilisé france adossé carte bancaire constituer carte dédiée usage
institution financière monétaire,union européenne institutions financières monétaires ifm institutions créant monnaie définition comprend banque centrale européenne bce banques centrales nationales bcn établissements
taeg,taux annuel effectif global taeg exprime coût crédit forme indicateur normalisé comparaison crédits caractéristiques
aléa moral,aléa moral moral hazard  anglais désigne économiste adam smith pervers apparaître situations risque relation agents parties contractantes précisément perspective
capital négatif,situation capital négatif  arrive lorsqu' emprunteur débiteur vendu biens achetés grâce crédit capital négatif fréquent situation dégonflement bulle immobilière
effet de massue,macroéconomie massue boule neige survient taux intérêt supérieur taux inflation taux croissance emprunt devient dangereux coûte engendrer difficultés financières graves
valeur liquidative,valeur liquidative opcvm organisme placement collectif valeurs mobilières division valeur actif net opcvm nombre parts fonds commun placement actions sicav
valeur actuelle nette,valeur actuelle nette van anglais net present value npv mesure rentabilité investissement calculée somme flux trésorerie engendrés opération actualisé réduire
nihonbashi,nihonbashi 日本橋 litt pont japon nihombashi quartier affaires chūō ku tōkyō
quartier nord bruxelles,quartier nord espace nord second grand quartier affaires bruxelles belgique quartier léopold appelé quartier européen bruxelles situé nord quartiers centraux
dette odieuse,dette odieuse jurisprudence avancée auteurs matière droit international dette contractée régime sert financer actions intérêt citoyens état créanciers connaissance dette
offertoire,précédant consécration communion offertoire partie messe prêtre place offrande pain vin autel  oblation offertoire pièce musicale chantée offertoire liturgique
open banking,open banking  terme récent services financiers technologies financières émergé europe directive services paiement dsp open banking référence utilisation open
location opérationnelle,location opérationnelle location simple location durée liée durée utilisation actif équipement loué généralement durée location opérationnelle comprise mois inférieure durée
marge opérationnelle,marge opérationnelle mop marge exploitation correspond rapport résultat exploitation chiffre affaires ratio indique performance économique prise compte résultat financier impôts
operating partner,operating partner terme américain utilisé entreprises private equity décrire fonction consacrée création valeur sociétés portefeuille créé années fonds capital investissement
projet finance liste d' articles de finance,préalable reporter article finance  définition générale fonction économique finance nature distinctions grandes catégories domaines  activité pouvez également consulter
de gré à gré,expression gré gré rencontre cas figure ° vente ° marché financier vente gré gré qualifie transmission droit libre manifestation volontés
ouverture de crédit,ouverture crédit correspond montant plafond emprunt accordé banque durée donnée exemple an éventuellement renouvelable utilisable bénéficiaire mettre compte courant situation
taux au jour le jour,marché monétaire expression taux  jour jour abrégée tjj désigne taux intérêt in fine applicable jour ouvrable agit capitalisation rythme
panique de,panique fut nom donné crise financière survenue mars avril origine politique massive prêts taux réduit pratiquée first bank of the
paradeplatz zurich,paradeplatz français place parade armes place zurich suisse située quartier city vieille-ville kreis équivalent allemand arrondissement donne bahnhofstrasse
notes,notes anglais participatory notes instruments financiers utilisés investisseurs hedge funds enregistrés security exchange board of india  conseil bourse indien
avenue paulista,avenue paulista portugais avenida paulista grandes célèbres avenues ville são paulo brésil
temps de retour,finance temps appelé délai récupération représente temps nécessaire flux trésorerie prévisionnels dégagés investissement rentabilisent coût investissement initial calculé  simple
prestataire de services de paiement,prestataire services paiement psp prestataire services permettant tiers marchands ong etc accepter paiements ligne général carte bancaire
prêt entre particuliers,prêt particuliers également crédit communautaire anglais peer-to-peer lending p2p lending social lending activité financière consiste prêts argent particuliers forme remise
épargne retraite,épargne retraite représente ensemble contrats investissements financiers permettant constitution épargne vie active vue disposer rente retraite forme épargne capitalisation
denier de saint-pierre,denier saint-pierre latin denarius sancti petri tribut annuel versé angleterre viiie siècle saint siège pontificat pie ix nom repris désigner
pledgemusic,pledgemusic site web lancé août facilitant visibilité musiciens auprès potentiel public pré-ventes distribution clips promotion concerts partage similitudes sites web
risque politique,risque politique type risques confrontés acteurs publics privés spécifiquement investisseurs risque réfère changement politique social sécuritaire susceptible impact significatif intérêts
portefeuille finance,portefeuille finance désigne collection actifs financiers détenus établissement individu désigner valeurs mobilières détenues titre investissements dépôt provision garantie
investissement de portefeuille,investissement portefeuille acquisition obligations actions motif financier contrairement investissement direct investissement portefeuille actions but contrôle entreprise agit prise participation minoritaire
pouillé registre ecclésiastique,pouillé dénombrement  bénéfices ecclésiastiques situés domaine géographique donné pouillé paroisse abbaye  doyenné diocèse etc
précaire,moyen âge précaire terre concédée bénéfice supérieur inférieur vassal exemple demande prière expresse inférieur contrat établi durée limitée cesse mort
créancier privilégié,créancier privilégié appelé privilégié bénéficie garantie sûreté assurant priorité paiement cas difficulté débiteur créanciers privilégiés droit créancier paiement créance échéance
valeur actuelle,actualisation application taux taux actualisation flux financiers portant durées comparer combiner façons apporte méthode choix investissements intégrer évolution valeur argent
price earning ratio,price earning ratio per désigne indicateur utilisé analyse boursière également appelé  ratio cours bénéfices multiple capitalisation société coefficient capitalisation
capital investissement,capital investissement forme ancienne investissement investisseur consacre partie capitaux propres gestion développement rachat société division besoins croissance transmission redressement contrepartie
marge bénéficiaire nette,marge bénéficiaire nette appelée marge nette ratio financier mesure rentabilité finale établissement
dépenses publiques,dépenses publiques ensemble dépenses réalisées administrations publiques financement assuré recettes publiques impôts taxes cotisations sociales excédent public
rentabilité,rentabilité rapport revenu obtenu prévu ressources employées obtenir notion applique entreprises investissement
agent immobilier,agent immobilier courtier immobilier québec intermédiaire transactions portant biens immobiliers ventes locations agent travailleur indépendant entreprise agence immobilière employant négociateurs
taux de référence,taux référence taux publiquement disponible pouvant utilisé cadre contrat parties contrat agir libor london interbank offered rate euribor référence indice
contrôle des loyers,contrôle loyers consiste lois règlements fixent limites niveaux loyers augmentations appliquer constituent forme prix plafonds
contrat de bail,contrat bail contrat location contrat parties appelée bailleur engage prix loyer partie appelée preneur oblige payer procurer temps jouissance chose
contrat de bail,contrat bail contrat location contrat parties appelée bailleur engage prix loyer partie appelée preneur oblige payer procurer temps jouissance chose
risque de réputation,risque réputation risque image correspond impact erreur gestion image organisation réputation actif stratégique développement recrutement fidélisation clientèle collaborateurs accès marchés
réserves obligatoires,réserves obligatoires réserves financières banques établissements financiers déposer auprès banque centrale
rentabilité des actifs,rentabilité actifs  anglais return assets roa pouvant traduit taux rendement actif investi notion économique inspiration anglo-saxonne mesure pourcentage rapport
retour sur capitaux investis,roic return invested capital capitaux investis indicateur performance utilisé domaine finance mesurer capitaux investis utilisé comparer performances entreprises calculer création
rentabilité des capitaux investis,rentabilité capitaux investis anglais return capital employed roce mesure rentabilité firme réalise fonction capitaux investis habituellement utilisé domaine finance comparer
rentabilité des capitaux propres,rentabilité capitaux propres rcp traduit anglais return equity roe notion économique fois ancienne contestée mesure pourcentage rapport résultat net capitaux
retour sur investissement,investissement rsi rentabilité capital investi appelé rendement taux rendement taux profit roi terme anglais return investment désigne ratio financier mesure
reverse convertible,reverse convertible produit structuré appartenant famille produits rendement garantit détenteur recevoir coupon annuel fixe maturité nominal sous-jacent clôture au-dessus niveau
crédit renouvelable,crédit renouvelable appelé crédit permanent anglais revolving credit forme crédit consistant mettre disposition emprunteur somme argent réutilisable fur mesure remboursement
risque,risque possibilité survenue événement indésirable probabilité occurrence péril aléa risque notion complexe définitions multiples usage multidisciplinaire
raroc,raroc risk adjusted return capital mesure rentabilité tient compte risque défaut emprunteur formule raroc      
taux sans risque,taux risque devise période taux intérêt constaté marché emprunts état pays considérés solvables organisations intergouvernementales devise période désigne absence risque
risk weighted assets,risk weighted assets rwa actifs risques pondérés actifs pondérés risque correspondent montant minimum capital requis banque institutions financières fonction niveau
risque de ruine,risque ruine concept présent jeux finance relatif risque perdre capital entraîner banqueroute au-delà point non-retour exemple parie argent simple pile
robo advisor,robo advisor robot conseiller plateformes ligne délivrant conseils financiers permettant gestion automatisée portefeuilles actifs conçus partir algorithmes informatiques big data
règle des,finance règle méthode estimer temps doublement capital
san isidro district,district san isidro districts province lima limité nord district  lince district victoria district jesús maría district san borja sud
sandton,sandton faubourg banlieue ville johannesburg province gauteng afrique sud milieu années sandton devenu principal centre affaires afrique sud
sanhattan,sanhattan mélange santiago manhattan nom donné habitants santiago secteur capitale comprend communes providencia condes vitacura communes possèdent grand nombre édifices
fonds d' assurance des dépôts d' épargne,fonds assurance dépôts épargne turc tasarruf mevduatı sigorta fonu abrégé tmsf institution financière publique turque dépend services ministre turc
search fund,fonds reprise search funds anglais représentent classe actifs financiers part investisseurs private equity business angels family offices fonds capital investissement
secrétariat aux finances et au crédit public du mexique,secrétariat finances crédit public composantes cabinet présidentiel mexique abrégé shcp
garantie de prêt immobilier,garantie prêt immobilier mécanisme fois légal commercial lie prêteur emprunteur prêteur obtenir remboursement partiel complet montant prêté cas défaut paiement
titrisation,titrisation securitization anglais technique financière consiste transférer investisseurs actifs financiers créances exemple factures émises soldées prêts cours transformant créances passage
sesame credit,sesame credit système évaluation crédit social individuel développé ant financial services group filiale groupe chinois alibaba associé gouvernement chinois
date de règlement,date règlement date client verse fournisseur prix biens vendus services rendus paiement cas emprunt date règlement jour prêteurs versent fonds
ratio de sharpe,ratio sharpe mesure écart rentabilité portefeuille actifs financiers actions exemple rapport taux rendement placement risque prime risque positive négative divisé
,site internet but caritatif créé janvier acteur américain kevin bacon basé jeu créé nom degrees of kevin bacon inspire étude
retour social sur investissement,social investissement méthode fondée principes mesure valeur extra-financière c'est-à-dire valeur environnementale sociale actuellement considérée bilan financiers conventionnels rapport ressources investies
trading social,trading social pratique investisseurs financiers basent décisions trading principalement uniquement informations financières générées utilisateurs médias web trading social marque tournant
solvabilité,solvabilité mesure capacité physique morale payer dettes court moyen long terme apprécier capacité faire face engagements court long moyen terme
fonds souverain,fonds souverain sovereign wealth fund anglais fonds état fonds placements financiers actions obligations etc détenu état
risque spécifique,risque spécifique appelé également risque intrinsèque risque idiosyncratique indépendant phénomènes affectent ensemble titres résulte uniquement éléments particuliers affectent titre mauvaise
marché au comptant,marché comptant livraison biens échangés paiement lieu pratiquement simultanément immédiatement contraste marché terme comptant utilise prix spot
arbitrage statistique,monde finance investissement arbitrage statistique significations distinctes  littérature académique arbitrage statistique défini opposition arbitrage déterministe domaine finance bourse arbitrage
stripe entreprise,stripe société américaine origine irlandaise destinée paiement internet particuliers professionnels
dette étudiante,dette étudiante endettement étudiant désigne échelle pays dette contractée anciens étudiants études supérieures forme prêt étudiant types prêts existent
titres subordonnés à durée indéterminée,titres subordonnés durée indéterminée tsdi émissions subordonnées durée précise
subprime,terme subprime connaitre français suite crise subprimes états-unis déclenché crise financière désigne emprunts risqués prêteur meilleur rendement catégorie prime désigner
abonnement,mot abonnement réfère manière générale souscription convenue prestataire bénéficiaire service proposé fois période donnée renvoyer notions  commande lecteur éditeur
crédit syndiqué,crédit syndiqué crédit fourni association établissements financiers réunis syndicat bancaire financer projet donné entreprise donnée
risque financier systémique,domaine finance emploi qualificatif systémique expressions risque financier systémique crise financière systémique signifie économie entière affectée système entreprise ménage risque
bouclier fiscal,bouclier fiscal disposition fiscale plafonne imposition globale contribuable défenseurs mesure vise jouer rôle garde-fou système fiscal superposition impôts cas particuliers
court terme,manière générale expression court terme courte période désigne intervalle temps court borné horizon rapproché acception répandue désignée période horizon temporel
la mort de l' argent,mort argent livre paru article joel kurtzman ancien rédacteur chef harvard business review utilisant expression mort argent kurztman dénonce changement
logement de fonction,logement fonction logement mis disposition salarié fonctionnaire employeur servir domicile personnel contrepartie obligation résidence lié fonction demeure poste partie véhicule
de tobin,tobin théorie choix investissement élaborée économiste james tobin théorie définit ratio         
tontine,tontine association collective épargne réunit épargnants investir commun actif financier propriété revient partie souscripteurs distingue sortes tontines  tontines immobilières
ludothèque,ludothèque équipement culturel associatif public mettant disposition membres jouets jeux société espaces jeu principales activités jeu place prêt jeux jouets
trackinsight,trackinsight service ligne analyse fonds indiciels fondé jean-rené giraud arnaud izard plateforme fournit outils comparaison fonds indiciels distribués europe amérique
investissement direct à l' étranger,investissements directs étranger investissements directs étrangers ide abrégé traduction acronyme anglais fdi foreign direct investment également appelés investissements directs internationaux
salle de marchés,salle de(s marchés salle rassemblés opérateurs marché intervenant marchés financiers usage désigne salle marchés terme front office
trésorier,trésorier organisation entreprise association institution responsable constante liquidité organisation fonction complétée gestion relations banques gestion placements financements voire opérations couverture
ratio de treynor,ratio treynor indicateur financier utilisé évaluer rentabilité portefeuille
société fiduciaire,société fiduciaire entreprise spécialisée garde gestion moyen long terme patrimoine entreprise fiducies considérées banques
turbo finance,turbo actif financier appartenant catégorie produits levier grâce levier appelé élasticité prix produit évolue oscillations supérieures sous-jacent
département du trésor des états-unis,département trésor états-unis united states department of the treasury fondé septembre fonction répondre besoins fiscaux monétaires états-unis dirigé secrétaire trésor
bulle immobilière américaine des années,bulle immobilière américaine années bulle immobilière observée échelle nationale états-unis ensemble marché immobilier américain californie floride nevada oregon colorado michigan
créancier chirographaire en droit français,droit français créancier chirographaire créancier simple c'est-à-dire disposant sûreté distingue créanciers privilégiés fisc salariés entreprise difficulté
valoren,code valor identifiant titres instruments financiers valeurs mobilières opcvm  obligations titre numéros cusip amérique nord wkn allemagne
valorisation finance,finance valorisation processus détermination valeur actuelle actif valorisations réalisées actifs exemple investissements titres négociables actions options entreprises actifs immatériels brevets
value line,value line société publications recherche indépendante placements financiers basée new york city new york états-unis société fondée arnold bernhard
action dépréciée,action dépréciée action valeur traduction approximative anglais value stock action cours rapport critères boursiers habituels per rendement action
swap de variance,finance swap variance anglais variance swap produit dérivé financier échangé gré gré permettant spéculer couvrir risque associé amplitude variations volatilité
vidéo club,vidéo-club boutique services permettant location films productions audiovisuelles séries télévisées support vidéo essentiellement cassettes vhs dvd récemment hd dvd blu-ray
fonds vautour,fonds vautours fonds investissement spéculatifs spécialisent achat prix dettes émises débiteurs difficulté proches défaut paiement agisse dettes entreprises dettes souveraines
budget base zéro,budget base zéro bbz technique budgétaire prise décision objectif  allouer ressources manière efficace repensant dépense oppose procédure classique établir
balance account,finance balance account zba système cash pooling visant regrouper soldes trésorerie filiales entreprise système vise comptes courants filiales montants minimaux
