Экономический кризис в России ( 1998 ),Не путать с экономическим термином Дефолт.Экономический кризис 1998 года в России был одним из самых тяжёлых экономических кризисов в истории
Дело Société Générale,"Жером Кервьель родился 11 января 1977 в Пон-л'Аббе в Бретани , Франция . Работал трейдером в инвестиционном банке Société Générale"
Акцептно-рамбурсный кредит,"Акцептно-рамбурсный кредит – одна из форм кредитования экспортно-импортных операций . Условия акцептно-рамбурсного кредита ( лимит кредита , срок кредита ,"
Финансовая доступность,Финансовая доступность — это предоставление доступа домохозяйствам и предприятиям в эффективном пользовании всем спектром финансовых услуг . Этот спектр включает
Квалифицированный инвестор,"Квалифицированный инвестор ( англ . qualified investor ) — физическое или юридическое лицо , которое признано способным осуществлять операции на"
Добавленная стоимость,"Доба́вленная сто́имость — это та часть стоимости продукта , которая создается в данной организации . Рассчитывается как разность между стоимостью"
Альфа-коэффициент,"Альфа-коэффициент ( альфа-фактор ) — показатель , рассчитываемый для ценной бумаги или портфеля ценных бумаг , связывающий доходность ценной бумаги"
Модель Альтмана,"Модель Альтмана ( коэффициент Альтмана , индекс Альтмана , формула Альтмана , Z-модель Альтмана , индекс кредитоспособности ) ( англ"
Амортизация,Амортиза́ция : Амортизация ( бухгалтерия ) — перенесение по частям стоимости основных средств и нематериальных активов по мере их физического
Аналитика,"Аналитика ( др.-греч . άναλυτικά — буквально : « искусство анализа » ) — часть искусства рассуждения — логики ,"
Годовая процентная доходность,"Годовая процентная доходность ( Annual Percentage Yield , APY ) — ставка дохода , вычисленная с учётом применения к депозитам"
Антихреза,"Антихрез или антихреза ( лат . antichresis ; от греч . : обмен ценностей ) — специфическая форма залога ,"
Букмекерская вилка,"Букмекерская вилка ( арбитражная ситуация , англ . arbitrage , англ . surebet ) — это возможность сделать ставки на"
Задолженность,"Задолженность — один из критериев оценки финансового состояния хозяйствующего субъекта , отражающего позицию данного субъекта в кредитных отношениях с финансовыми"
Азиатский опцион,"Азиатский опцион ( англ . asian option ) — разновидность опциона , при которой цена исполнения определяется на основе средней"
Аск ( цена ),"Аск ( англ . Ask ; также цена предложения ) — цена , которую продавец заявляет как цену согласия продать"
Актив ( бухгалтерия ),"Акти́в : часть бухгалтерского баланса ( левая сторона ) , отражающая состав и стоимость имущества организации на определённую дату ."
Защита активов,"Защита активов — мероприятия организационного , правового и информационного характера , призванные обеспечить сохранность активов ( недвижимого и движимого имущества"
Коэффициент оборота активов,"Коэффицие́нт оборо́та акти́вов ( англ . Assets turnover ratio ) , или ресурсоотдача — это показатель , который отражает эффективность"
Уставный капитал,"Уста́вный капитал — сумма , фиксированная в учредительных документах организации , прошедших государственную регистрацию . Отличается от суммы средств ,"
Банковский счёт,"Банковский счёт — счёт , открываемый банком юридическим или физическим лицам для их участия в безналичном денежном обороте и аккумулировании"
Несостоятельность,"Несостоя́тельность ( банкро́тство ) — признанная уполномоченным государственным органом неспособность должника ( гражданина , организации или государства ) удовлетворить в"
Бербоут-чартер,"Бербо́ут-ча́ртер ( англ . Bareboat charter , Demise charter ) — в торговом мореплавании договор фрахтования судна без экипажа ."
Прибыль на акцию,"При́быль на а́кцию ( англ . Earnings per share , EPS ) — финансовый показатель , равный отношению чистой прибыли"
Байт аль-мал,"Байт аль-мал ( араб . بيت المال‎ — дом имущества‎ ) — в исламе : казна , общественные финансы ,"
Поведенческая экономика,"Поведенческая экономика — направление экономических исследований , которое изучает влияние социальных , когнитивных и эмоциональных факторов на экономическое поведение ,"
Бенефиций,Бенефи́ций ( от лат . beneficium — благодеяние ) — ( 1 ) в Средние века условное срочное пожалование (
Бета-коэффициент,"Бета-коэффициент ( бета-фактор ) — показатель , рассчитываемый для ценной бумаги или портфеля ценных бумаг . Является мерой рыночного риска"
Бид,"Бид ( англ . Bid ; предлагаемая цена ) — цена спроса , наивысшая цена покупателя , по которой он"
Бинарный опцион,"Бина́рный опцио́н , также цифровой опцион , опцион « всё или ничего » , опцион с фиксированной прибылью — экзотический"
Рейтинг облигаций,В инвестировании рейтинг облигаций — это оценка кредитоспособности корпорации или государства . Рейтинг облигаций аналогичен кредитному рейтингу для физических лиц
Бодмерея,"Бодмере́я ( нем . Bodmerei ) — заём под залог судна , фрахта и груза , получаемый от их владельцев"
Бридж-кредит,"Бридж-креди́т , промежу́точный , или вспомога́тельный , кредит ( от англ . bridge — мост и loan — заём ,"
Маклер,"Ма́клер — торговый посредник . Как правило , маклер профессионально занимается посредничеством при покупке и продаже товаров , ценных бумаг"
Бюджет,"Бюдже́т ( от старонормандского bougette в знач . кошелёк , сумка , мешок с деньгами ) — схема доходов и"
Бюджетное ограничение,"Бюджетная прямая ( линия бюджетных ограничений , англ . Budget constraint ) — показывает различные комбинации двух благ , которые"
Бюджет Азербайджана,"Бюджетная система Азербайджана состоит из государственного бюджета Азербайджанской Республики , бюджета Нахичеванской АР и местные бюджеты.Государственный бюджет Азербайджана – это"
Бюджетное множество,"Бюджетное множество — понятие , используемое в микроэкономике ( в теории потребительского поведения ) , обозначающее подмножество допустимых альтернатив ("
Строительная сберегательная касса,Строительная сберегательная касса ( или строительное общество ) — это специализированный банк . Источником ресурсов для целевых жилищных займов в
Брокер,"Бро́кер ( от англ . broker — маклер , брокер , посредник ) — юридическое или физическое лицо , выполняющее"
Business Intelligence,"Business intelligence ( сокращённо BI ) — обозначение компьютерных методов и инструментов для организаций , обеспечивающих перевод транзакционной деловой информации"
Инвестиционный анализ,"Инвестиционный анализ — это комплекс методических и практических приемов и методов разработки , обоснования и оценки целесообразности осуществления инвестиций с"
Инвестиционный бюджет,Инвестиционный бюджет — неотъемлемая часть сводного бюджета . В нём отражаются все притоки и оттоки денежных средств по инвестиционной деятельности
Carry trade,Carry trade — стратегия получения прибыли на валютном рынке за счёт разной величины процентных ставок . Термин не имеет общепринятого
Канцлер казначейства,Канцлер казначейства Великобритании ( англ . The Chancellor of the Exchequer ) — официальное наименование министерской должности в Кабинете Великобритании
Церковный налог,Церковный налог ( англ . Church tax ) - налог на прибыль физических лиц для финансирования через государство той религиозной
Cirrus ( межбанковская сеть ),"Cirrus — всемирная межбанковская сеть , основанная в 1986 году . В 1988 году банкоматная сеть Cirrus была приобретена и"
Комиссионное вознаграждение,"Комиссионное вознаграждение ( комиссионные ) — экономико-юридический термин , применяемый в различных сферах экономических отношений в обществе . Комиссионным вознаграждением"
Ониомания,Ониомания ( от др.-греч . ὤνιος — « для продажи » + μανία — « безумие » ) — непреодолимое
Конвертация ценных бумаг,Конверта́ция ценных бумаг — операция по обмену на размещаемые ( либо на находящиеся в обращении ) ценные бумаги ранее размещённых
Стоимость собственного капитала,"В финансах , стоимость собственного капитала – это норма дохода , которую фирма теоретически платит инвесторам в собственный капитал ,"
Кредитный риск,"Кредитный риск — финансовый риск неисполнения дебитором своих обязательств перед поставщиком товаров или провайдером услуг , то есть риск возникновения"
Страновой риск,"Страново́й риск — это степень риска того , что действия суверенного правительства повлияют на способность должника , связанного с данной"
Кредит,"Креди́т ( лат . creditum — заём от лат . credere — доверять ) — экономические отношения , при которых"
Кредитный брокер,"Кредитный брокер — участник финансового рынка , который выступает посредником между банками и заёмщиками в процессе осуществления операций кредитования физических"
Кредитная история,"Кредитная история — история исполнения физическим лицом обязательств по кредитам и займам , собираемая из различных источников : банков ,"
Сторно,"Сто́рно ( итал . storno — перевод на другой счёт , отвод ; от stornare — поворачивать обратно ) —"
Кредитный рейтинг,"Кредитный рейтинг — мера кредитоспособности частного лица ( кредитный скоринг ) , компании , региона или страны . Кредитные рейтинги"
Кредитные деньги,"Креди́тные де́ньги : представители стоимости , возникающие на основе коммерческого и банковского кредита ( чеки , векселя и др ."
Кредитор,"Кредито́р ( от лат . creditor — веритель , от лат . credo — верю ) или займодатель — физическое"
Оценка эффективности инвестиционного портфеля,"Оценка эффективности инвестиционного портфеля ( англ . Portfolio performance evaluation ) — составляющая инвестиционного процесса , заключающаяся в периодическом анализе"
Кроссинговая сеть,Кроссинговая сеть — альтернативная система внебиржевой торговли без публикации информации о сделках . Обычно её основой является крупный брокер или
Краудфандинг,"Краудфа́ндинг ( народное финансирование , от англ . сrowd funding , сrowd — « толпа » , funding — «"
Криптовалюта,"Криптовалю́та — разновидность цифровой валюты , создание и контроль за которой базируются на криптографических методах . Как правило , учёт"
Текущая доходность,"Текущая доходность процентной облигации - это сумма купонных платежей за год , делённая на текущую рыночную стоимость облигации . В"
Долг,"Долг — это обязательство , а также денежные средства или другие активы , которые кредитор передаёт заёмщику ( дебитору )"
Соотношение заёмного капитала к собственному,"Соотношение заемного капитала к собственному ( англ.debt-to-equity ratio , D/E ) – финансовый индикатор , показывающий относительное соотношение собственного капитала"
Взыскание долгов,"Взыскание ( возврат ) долгов — процедура взыскания дебиторской задолженности , включающая в себя : досудебную , внесудебную и судебную"
Долговая нагрузка,Коэффицие́нт фина́нсового рычага́ ( коэффицие́нт ле́вериджа ) ( англ . debt ratio ) представляет собой отношение общей задолженности к собственному
Реструктуризация государственного долга,"Реструктуризация государственного долга — это пересмотр условий обслуживания долга ( процента кредита , суммы , сроков возврата и др. )"
Коэффициент обслуживания долга,"В области экономики и государственных финансов , норма ( коэффициент ) обслуживания долга ( англ . Debt service ratio ,"
Должник,"Должник или дебитор ( от лат . debitor , англ . debtor — должник , обязанный ) — в гражданском"
Дефолт,"Дефо́лт ( англ . default — невыполнение обязательств ) — невыполнение договора займа , то есть неоплата своевременно процентов или"
Министерство бюджета и управления Филиппин,"Министерство бюджета и управления Филиппин несет ответственность за устойчивое и эффективное использование государственных ресурсов с целью национального развития , а"
Министерство финансов и дерегулирования Австралии,Министерство финансов и дерегулирования Австралии является федеральным министерством правительства . Его роль заключается в оказании помощи правительству Австралии по достижению
Министерство финансов Канады,Министерство финансов Канады отвечает за обеспечение здоровой экономики Канады путём разработки политики эффективного экономического управления и предоставления экспертных консультаций правительству
Министерство финансов Ирландии,"Sos . Sos . Sos.Министерство финансов Ирландии несет ответственность за управление государственными финансами в Республике Ирландия и все полномочия ,"
Департамент финансов Филиппин,"Департамент финансов Филиппин отвечает за разработку , институционализацию и управление налогово-бюджетной политикой , управление финансовыми ресурсами правительства , координацией доходной"
Министерство государственных расходов и реформ Ирландии,"Министерство государственных расходов и реформ Ирландии является министерством в составе Правительства Ирландии , возглавляемое Министром государственных расходов и реформ Ирландии"
Казначейство Австралии,Казначейство Австралии осуществляет бюджетную политику .
Электронная торговая платформа,"Электронная торговая платформа — компьютерная система , которая может использоваться , чтобы разместить заказы ( покупку/продажу ) финансовых продуктов ,"
Маклер,"Ма́клер — торговый посредник . Как правило , маклер профессионально занимается посредничеством при покупке и продаже товаров , ценных бумаг"
Дивестиции,"Дивестиции ( англ . divestment , divestiture ) - изъятие капиталовложений , продажа части активов или всей компании . Дивестиции"
Дивидендная доходность,Дивиде́ндная дохо́дность ( англ . dividend yield ) — это отношение величины годового дивиденда на акцию к цене акции .
Уравнение Дюпон,"Уравнение Дюпон ( также модель Дюпон или формула Дюпон ) является модифицированным факторным анализом , позволяющим определить , за счёт"
Прибыль на акцию,"При́быль на а́кцию ( англ . Earnings per share , EPS ) — финансовый показатель , равный отношению чистой прибыли"
Рента ( экономика ),"Ре́нта — добавочный доход , получаемый предпринимателем сверх определённой прибыли на затраченные труд и капитал ; образование ренты обусловлено более"
Развивающиеся рынки,"Развивающиеся рынки ( англ . emerging markets ) — развивающиеся страны с рыночной экономикой , которые интегрированы в мировую экономику"
Еврооблигация,"Еврооблига́ция ( также на финансовом сленге « евробонд » — от англ . eurobond ) — облигация , выпущенная в"
Евровалюта,"Евровалюта — валюта , которая размещается в форме депозита в иностранных банках , расположенных за пределами страны-эмитента данной валюты ."
Ожидаемая доходность,"Ожидаемая доходность — средневзвешенный , наиболее ожидаемый доход финансового инструмента . Показатель ожидаемой доходности учитывает все возможные доходы и определяет"
Экспирация ( дериватив ),"Экспирация — завершение обращения срочных контрактов ( фьючерсов и опционов ) на бирже , исполнение обязательств по срочным контрактам ."
Экспортно-кредитное агентство,"Э́кспортно-креди́тное аге́нтство — государственное или частное учреждение , осуществляющее поддержку экспорта в стране-экспортёре . Экспортно-кредитные агентства предоставляют широкий набор услуг"
Внешний долг,"Вне́шний долг — суммарные денежные обязательства государства , выражаемые денежной суммой , подлежащей возврату внешним кредиторам на определённую дату ,"
Церковная фабрика,"Церко́вная фа́брика ( лат . Fabrica ecclesiae ) — часть церковного имущества , предназначенная для церковно-строительных и богослужебных целей ."
Министерство финансов Швейцарии,Министерство финансов Швейцарии или Федеральный департамент финансов ( нем . Eidgenössisches Finanzdepartement ( EFD ) ; фр . Département fédéral
Федеральное министерство финансов Германии,"Федеральное министерство финансов Германии ( нем . Bundesministerium der Finanzen , BMF ) — одно из министерств Германии , отвечает"
Министерство финансов Бельгии,Министерство финансов Бельгии или Федеральная государственная служба финансов Бельгии было создан Королевским приказом от 17 февраля 2002 года в рамках
Финансы,"Фина́нсы ( фр . finances — денежные средства ) в российской научной и учебной литературе определяются , как совокупность экономических"
Финансовый лизинг,Финансовый лизинг или Финансовая аренда — это операция по специальному приобретению имущества в собственность и последующей сдачей его во временное
Мировые финансовые центры,"Мировые финансовые центры ( англ . International financial centres ) — центры сосредоточения банков и специализированных кредитно-финансовых институтов , осуществляющих"
Финансовый институт,"Фина́нсовый институ́т — организация , участвующая в финансово-кредитной системе , как то : банк , страховая компания , инвестиционный фонд"
Финансовый посредник,"Финансовый посредник ( англ . financial intermediary ) — организация , определённый финансовый институт , основной функцией которого является аккумулирование"
Финансовая грамотность,"Финансовая грамотность — это совокупность знаний , навыков и установок в сфере финансового поведения человека , ведущих к улучшению благосостояния"
Финансовые коэффициенты,"Фина́нсовые коэффицие́нты рассчитываются на основе данных финансовой отчетности . Источниками могут являться : Баланс ( Balance sheet ) , Отчёт"
Финансовый результат,Финансовый результат — это выраженный в денежной форме экономический итог хозяйственной деятельности организации в целом и её отдельных подразделений ;
Финансовый риск,"Фина́нсовый риск — риск , связанный с вероятностью потерь финансовых ресурсов ( денежных средств ) . Финансовые риски возникли одновременно"
Финансовые услуги,"Финансовые услуги — это услуги финансового посредничества , зачастую кредита . Примерами организаций , оказывающих финансовые услуги являются банки ,"
Финансовая система,Финансовая система — форма организации денежных отношений между всеми субъектами воспроизводимого процесса по распределению и перераспределению совокупного общественного продукта .
Финансовые технологии,"Финансовые технологии или финтех ( англ . FinTech ) — отрасль , состоящая из компаний , использующих технологии и инновации"
Фондоотдача,"Фондоотдача — экономический показатель , характеризующий уровень эффективности использования основных производственных фондов предприятия , отрасли . В англоязычной литературе для"
Форвардный валютный курс,Форвардный валютный курс ( англ . forward exchange rate ) — это прописанный в форвардном контракте коммерческого банка с инвестором
Форвардные процентные ставки,"В случае если одна из сторон выплачивает купон на основании плавающей ставки , для расчёта будущих купонных выплат используются форвардные"
Министерство экономики и финансов Франции,"Министерство экономики и финансов Франции ( фр . Ministère de l'Économie et des Finances ; по названию здания , где"
Волонтёрский фандрайзинг,"Волонтёрский фандра́йзинг ( англ . friendraising , peer to peer fundraising ) — это фандрайзинговая стратегия , которая использует сети"
Финансирование,"Финансирование ( англ . Funding ) Снабжение денежными средствами , финансовыми ресурсами . Выделение денежных средств , финансовых ресурсов на"
Сбор пожертвований,"Сбор пожертвований ( также сбор средств , иногда варваризм фандрейзинг или фандрайзинг от англ . fundraising ) — сбор добровольных"
Geldkarte,"GeldKarte — немецкая национальная платёжная система для малых сумм на основе контактных смарт-карт , построенная на принципе « электронного кошелька"
Глобальная депозитарная расписка,"Глобальная депозитарная расписка ( англ . Global Depositary Receipt ) , ГДР ( англ . GDR ) — депозитарная расписка"
Государственные доходы,"Государственные доходы — это денежные средства , которые поступают в безвозмездном и безвозвратном порядке в соответствии с действующей классификацией и"
Теория большего дурака,"Тео́рия бо́льшего дурака́ — теория , которая утверждает , что можно делать деньги , покупая ценные бумаги , независимо от"
Гринмейл,"Гринмейл ( англ . greenmail , неологизм от англ . greenback « долларовая банкнота » + англ . blackmail «"
Валовой региональный продукт,"Валовой региональный продукт ( ВРП ) — показатель , измеряющий валовую добавленную стоимость , исчисляемый путём исключения из суммарной валовой"
Казначейство Её Величества,"Казначейство Её Величества ( англ . Her Majesty 's Treasury ; неофициальное наименование — Казначейство ) — ведомство , выполняющее"
Рассрочка,"Рассро́чка — способ оплаты товаров или услуг , при котором платёж производится не в полной сумме их стоимости , а"
Инвестиции,Инвести́ции ( англ . Investment ) — размещение капитала с целью получения прибыли . Инвестиции являются неотъемлемой частью современной экономики
Рынок ценных бумаг,"Ры́нок це́нных бума́г , фо́ндовый ры́нок ( англ . stock market , англ . equity market ) — совокупность экономических"
IFRS 16,"МСФО ( IFRS ) 16 « Аренда » — международный стандарт финансовой отчетности , устанавливающий порядок подготовки и представления финансовой"
IFRS 2,"МСФО ( IFRS ) 2 « Платежи на основе акций » — международный стандарт финансовой отчетности , действует с 01.01.2005"
Долговое обязательство,"Долговое обязательство ( или долговая расписка ) — документ , оформленный в свободной форме и выдаваемый заёмщиком кредитору при получении"
Социально-преобразующие инвестиции,"Социально-преобразующие инвестиции ( инвестиции воздействия , импакт-инвестиции ) относятся к инвестициям « в компании , организации и фонды с целью"
Доход,"Дохо́д — денежные средства или материальные ценности , полученные государством , физическим или юридическим лицом в результате какой-либо деятельности за"
Индексный фонд,Индексный фонд ( англ . index fund или англ . index tracker ) — вид паевого инвестиционного фонда или торгуемого
Индексация ( экономика ),"Индекса́ция ( от лат . index — список , реестр , указатель ) в экономике — это средство защиты от"
Индульгенция,"Индульге́нция ( лат . indulgentia от лат . indulgeo , в долгу , « терпеть , позволять » ) —"
Инфляция,Инфля́ция ( лат . inflatio « вздутие » ) — повышение общего уровня цен на товары и услуги на длительный
Платёжеспособность,"Платёжеспособность — способность хозяйствующего субъекта к своевременному выполнению денежных обязательств , обусловленных законом или договором , за счёт имеющихся в"
Институциональный инвестор,"Институциона́льный инве́стор ( англ . institutional investor ) — юридическое лицо , выступающее в роли держателя денежных средств ( в"
Страхование,Страхова́ние — отношения ( между страхователем и страховщиком ) по защите имущественных интересов физических и юридических лиц ( страхователей )
Страховой брокер,"Страхово́й бро́кер — самостоятельный субъект страхового рынка , который за вознаграждение осуществляет брокерскую деятельность в страховании или перестраховании от своего"
Процентный доход,"Процентный доход — доход , получаемый владельцем денежных средств от предоставления их на время другим экономическим субъектам . Представляет собой"
Паритет процентных ставок,"Паритет процентных ставок ( англ . interest rate parity ) , либо процентный паритет — условие отсутствия арбитража , представляющее"
Внутренняя норма доходности,"Внутренняя норма доходности ( англ . internal rate of return , общепринятое сокращение — IRR ( ВНД ) ) —"
Международные финансы,"Междунаро́дные фина́нсы — понятие , характеризующее совокупность международных финансовых ресурсов в их движении . Глобализация — рост мировой торговли ,"
Коэффициент оборота запасов,"Коэффициент оборота запасов — отношение себестоимости продукции , реализованной за отчетный период , к средней величине запасов в этом периоде"
Электронная торговая платформа,"Электронная торговая платформа — компьютерная система , которая может использоваться , чтобы разместить заказы ( покупку/продажу ) финансовых продуктов ,"
Инвестиции,Инвести́ции ( англ . Investment ) — размещение капитала с целью получения прибыли . Инвестиции являются неотъемлемой частью современной экономики
Инвестиционный фонд,"Инвестиционный фонд — учреждение , осуществляющее коллективные инвестиции . Суть его в аккумулировании сбережений частных и юридических лиц для совместного"
Инвестиционный менеджмент,"Инвестиционный менеджмент — процесс управления всеми аспектами инвестиционной деятельности . Включает : Управление инвестиционной деятельностью в государственных масштабах , что"
Инвестиционная стратегия,Инвестиционная стратегия — формирование системы финансовых мер для достижения долгосрочных стратегических целей бизнеса через комбинирование неизменных параметров инвестиционного проекта или
Инвестор,"Инвестор — лицо или организация ( в том числе компания , государство и т . д . ) , размещающие"
Связи с инвесторами,"Связи с инвесторами или IR , ( акроним от англ . Investor Relations ) — сфера деятельности организации , находящаяся"
Исламский банкинг,"Исла́мский банкинг ( англ . islamic banking , араб . مصرفية إسلامية‎ ) — банковская деятельность , соответствующая принципам шариата"
Эмитент,"Эмите́нт ( англ . issuer ) — организация , которая выпускает ( эмитирует ) ценные бумаги для развития и финансирования"
"Крюгер , Ивар","Ивар Крюгер ( швед . Ivar Kreuger ; 2 марта 1880 — 12 марта 1932 ) — шведский инженер ,"
Цзяо ( денежная единица ),"Цзяо ( кит . 角 , пиньинь jiǎo ) — разменная денежная единица , использующаяся на территории Великого Китая ,"
Journal of Financial Economics,Journal of Financial Economics ( JFE ; Журнал финансовой экономики ) — специализированный экономический журнал ( США ) . Издание
