ASTM,"ASTM International ( American Society for Testing and Materials ) — американская международная организация , разрабатывающая и издающая добровольные стандарты"
Министерство землеведения Индии,"Министерство землеведения Индии образовано в 2006 году в результате слияния Департамента метеорологии Индии , Национального центра среднесрочных прогнозов погоды ,"
"Министерство экономики , сельского хозяйства и инноваций Нидерландов","Министерство экономики , сельского хозяйства и инноваций ( Нидерланды ) оказывает содействие устойчивому экономическому росту в Нидерландах , фокусируется на"
"Министерство образования , культуры , спорта , науки и технологий","Министерство образования , культуры , спорта , науки и технологий ( яп . 文部科学省 момбу-кагаку-сё : , до 2001 года"
"Министерство образования , культуры и науки Нидерландов","Министерство образования , культуры и науки Нидерландов несет ответственность за разработку и администрирование политики в области образования , науки ,"
"Министерство образования , науки и культуры Исландии","Министерство образования , науки и культуры Исландии разделен на три подразделения : Департамент образования , Департамент науки и Департамент по"
"Министерство образования , науки и техники Республики Корея","Министерство образования , науки и техники — министерство в составе правительства Республики Корея . Его основные функции — координация деятельности"
Министерство образования и исследований ( Норвегия ),"Министерство образования и исследований ( Норвегия ) отвечает за образование , научные исследования и детские сады . Министерство было создано"
Министерство образования и науки ( Болгария ),Министерство образования и науки ( болг . Министерство на образованието и науката ) — болгарское министерство . Отвечает за регулирование
"Министерство образования , науки и спорта Литвы","Министе́рство образова́ния , науки и спорта ( лит . Lietuvos Respublikos švietimo , mokslo ir sporto ministerija ) является правительственным"
Министерство образования и науки Российской Федерации,"Министе́рство образования и нау́ки Росси́йской Федера́ции — федеральный орган исполнительной власти России , действовавший в 2004—2018 годах и осуществлявший функции"
Министерство образования и науки Грузии,"Министерство образования и науки Грузии ( груз . საქართველოს განათლებისა და მეცნიერების სამინისტრო ) -орган исполнительной власти , руководители которых"
Министерство образования и науки Украины,Министерство образования и науки Украины ( укр . Міністерство освіти і науки України ) — государственный орган исполнительной власти Украины
"Министерство науки , технологий и инноваций Дании","Министерство науки , технологий и инноваций Дании отвечает за исследования , инновации и образование выше средней школы и гимназии ."
Министерство промышленности и информатизации КНР,"Министерство промышленности и информатизации КНР ( кит . упр . 工業和信息化部 , пиньинь : Gōngyè Hé Xìnxīhuà Bù ) ,"
Министерство промышленности и торговли Турции,"Министерство промышленности и торговли Турции - правительственное учреждение Турецкой Республики , ответственное за промышленные и коммерческие дела в Турции ."
Министерство народного просвещения Российской империи,"Министе́рство наро́дного просвеще́ния ( МНП ) — центральное государственное учреждение в Российской империи , руководившее учреждениями народного просвещения и науки"
Министерство науки и технологий Бразилии,Министерство науки и технологий Бразилии координирует научно-техническую деятельности в стране .
"Министерство науки , технологии и высшего образования Португалии","Министерство науки , технологии и высшего образования Португалии отвечает за науку , технологический прогресс и высшее образование в стране ."
"Министерство науки , технологии и космоса Израиля","Министерство науки , технологии и космоса Израиля ( ивр . ‏משרד המדע , הטכנולוגיה והחלל‏‎ ) — одно из министерств"
Министерство науки и образования Хорватии,"45°48′24″ с. ш . 16°00′51″ в. д. Министерство науки и образования Хорватии — министерство в правительстве Хорватии , которое отвечает"
Министерство науки и высшего образования Польши,Министерство науки и высшего образования Польши было создано 5 мая 2006 года в результате разделения Министерства образования Польши на Министерство
Министерство науки и технологий КНР,"Министерство науки и технологий КНР ( кит . 科学技术部 ) , — ведомство , отвечающее за ведение научно-технических разработок в"
Министерство науки и технологии Пакистана,"Министерство науки и технологии Пакистана занимается вопросами науки и техники в Пакистане , разработкой научной политики , планированием , координацией"
Министерство науки и технологий Шри-Ланки,"Министерство науки и технологий Шри-Ланки руководит разработкой и осуществлением политики в области реализации , регулирования и роста науки и техники"
Мобильная коммерция,"Мобильная коммерция ( м-коммерция ) — общее название коммерческих сервисов ( кроме услуг связи ) , использующих мобильный телефон ."
Оператор сотовой связи,"Опера́тор со́товой свя́зи ( также опера́тор моби́льной свя́зи , опера́тор беспроводно́й свя́зи и опера́тор радиосвя́зи ) — компания , предоставляющая"
Виртуальный оператор сотовой связи,"Виртуальный оператор сотовой связи ( англ . MVNO , mobile virtual network operator ) — оператор сотовой связи , использующий"
Наноструктура,"Наноструктура ( англ . nanostructure ) — совокупность наноразмерных объектов искусственного или естественного происхождения , свойства которой определяются не только"
NB IoT,NB-IoT ( Narrow Band Internet of Things ) — стандарт сотовой связи для устройств телеметрии с низкими объемами обмена данными
Нэйху,Нэйху ( трад . кит . : 內湖區 ; пиньинь : Nèihú Qū ) — один из 12 районов г.
Неолуддизм,Неолуддизм — течение в современной философии и контркультуре . Подразумевает критику влияния научно-технического прогресса ( особенно в области компьютерных технологий
Неолитическая революция,"Неолити́ческая револю́ция или неолитиза́ция — переход человеческих общин от примитивной экономики охотников и собирателей к сельскому хозяйству , основанному на"
Сетевой эффект,"Сетевой эффект — эффект в экономике и бизнесе , который пользователь товара или услуги оказывает на ценность этого продукта или"
Газоразрядный индикатор,"Газоразрядный индикатор — ионный прибор для отображения информации , использующий тлеющий разряд . По сравнению с единичным индикатором — неоновой"
Nokia 1,"Nokia 1 ( заводской индекс TA-1047 ) — смартфон , выпускаемый под брендом Nokia финской компанией HMD Global . Является"
Безракетный космический запуск,"Безракетный космический запуск ( англ . Non-rocket spacelaunch , NRS ) — космический запуск , или способ выведения на орбиту"
Никтография,"Никтогра́фия ( от др.-греч . νύξ « ночь » и γράφω « пишу » ) — форма стенографии , созданная"
OBD-II PIDs,"OBD-II PIDs ( On-Board Diagnostics Parameter Identification ) — Идентификатор параметра , используемый для запроса диагностической информации автомобилей . Стандарт"
Помощник ( Microsoft Office ),"Офисный помощник в Microsoft Office — функция помощи пользователям в виде интерактивного анимированного персонажа , являющаяся частью интерфейса пользователя в"
Онтология ( информатика ),"Онтоло́гия в информатике ( новолат . ontologia от др.-греч . ὤν род . п. ὄντος — сущее , то ,"
Прикладные технологии с общедоступной базой наработок,Прикладные технологии с общедоступной базой наработок ( англ . open source appropriate technology ( OSAT ) ) — относятся к
Open Handset Alliance,"Open Handset Alliance ( OHA ) — бизнес-альянс 84 компаний по разработке открытых стандартов для мобильных устройств , включающий Google"
Open source,"Open source может означать : Открытое программное обеспечение — альтернативное название свободного программного обеспечения , введённое из‐за неоднозначности выражения «"
Открытый стандарт,"Стандарт ( в технике ) — общедоступная и не секретная техническая спецификация , у которой либо отсутствует правообладатель ( общественное"
Космический мост,"Космический мост — проект астроинженерного сооружения , неракетный способ выведения грузов на планетарную орбиту с помощью жёсткого или полужёсткого кольца"
Обновление по воздуху,"Обновление по воздуху предполагает разные методы распространения новых версий программ , настроек и обновлений ключей шифрования для телефонов , ресиверов"
Руководство по эксплуатации,"Руководство по эксплуатации — документ или интерактивное электронное приложение , содержащие сведения о конструкции , принципе действия , характеристиках ("
Гребное колесо,"Гребное колесо — вид движителя , используемый для приведения в движение судов . Представляет собой большое колесо , снабженное лопастями"
Пейджер,"Пе́йджер ( от англ . to page — вызывать , что , в свою очередь , происходит от слова page"
Совместные СМИ,"Понятие совместные СМИ включает в себя , но не ограничивается понятиями общественные сми , блоги , вики , RSS ,"
Вечный двигатель,"Ве́чный дви́гатель ( лат . Perpetuum Mobile ) — воображаемое неограниченно долго действующее устройство , позволяющее получать большее количество полезной"
Фазо-частотная характеристика,"Фа́зочасто́тная характеристика ( ФЧХ ) — зависимость разности фаз между выходным и входным сигналами от частоты сигнала , функция ,"
Философия искусственного интеллекта,"Философия искусственного интеллекта задаётся вопросами о « мышлении машин » , эти вопросы отражают интересы различных исследователей искусственного интеллекта ,"
Восковой цилиндр,"Восково́й ва́лик ( или цили́ндр ) — аудионоситель , использовавшийся фонографом Эдисона . Цилиндр ( в общем случае , не"
Пластинки « Пионера »,Пластинки « Пионера » ( англ . Pioneer plaques ) — две идентичные пластинки из анодированного алюминия на борту «
Плоская печать,"Пло́ская печа́ть в полиграфии — способ печати , использующий формы , на которых печатающие и пробельные элементы расположены в одной"
Подкастинг,"Подка́стинг ( англ . podcasting , от iPod и англ . broadcasting — повсеместное вещание , широковещание ) — процесс"
Терминал сбора данных,Терминал сбора данных ( англ . Portable data terminal ) – представляет собой портативный компьютер со встроенным сканером штриховых кодов
Постиндустриальное общество,"Постиндустриа́льное о́бщество — общество , в экономике которого преобладает инновационный сектор экономики с высокопроизводительной промышленностью , индустрией знаний , с"
PostScript,"PostScript ( Постскрипт ) — язык описания страниц , в основном используемый в настольных издательских системах ."
Постгендеризм,"Постгендери́зм — общественное , политическое и культурное движение , приверженцы которого выступают за добровольное устранение гендера у человеческого вида посредством"
Предиктивный ввод текста,Предиктивный ввод текста ( через англ . predictive « предполагающий » из лат . praedictīvus ) — система ускоренного ввода
Процесс,"Проце́сс ( лат . processus « течение , ход , продвижение » ) :"
Bluetooth-маркетинг,Bluetooth-маркетинг — способ реализации маркетинговых коммуникаций с использованием технологии Bluetooth в непосредственной близости от целевой аудитории .
Пагуошское движение учёных,"Па́гуошское движе́ние учёных ( англ . Pugwash Conferences on Science and World Affairs ) — движение учёных , выступающих за"
Импульсный набор,"Импульсный набор ( также распространена калька с английского пульсовый набор ) — способ набора телефонного номера , при котором цифры"
Технология push,"Технология push ( англ . push , дословно — « проталкивание » ) , колокольчик — один из способов распространения"
EmDrive,"EmDrive — двигательная установка , состоящая из магнетрона и резонатора , не являющаяся работоспособной согласно современным научным представлениям . Установка"
RINEX,RINEX ( сокр . англ . Receiver Independent Exchange Format ) — формат обмена данными для файлов исходных данных спутниковых
Инерцоиды,"Инерцио́ид , инерцо́ид , инерционный движитель ( ошибочное название « инерционный двигатель » ) — механизм , устройство или же"
Вычисления в реальном времени,"Вычисления в реальном времени — класс задач , решаемых в рамках теории алгоритмов и впервые рассмотренных Хисао Ямада в 1962"
Системы управления временем в играх,"В компьютерных и других играх , движение времени должно управляться тем способом , который игроки считают объективным и простым для"
Real Time Kinematic,"Real Time Kinematic ( RTK , в переводе с англ . — « кинематика реального времени » ) — совокупность"
RTLS,RTLS ( сокр . от англ . Real-time Locating Systems — система позиционирования в режиме реального времени ) — автоматизированная
Полимеразная цепная реакция в реальном времени,"В молекулярной биологии , ПЦР в реальном времени ( или количественная ПЦР , англ . Real-time PCR , qPCR ,"
Release notes,"Замечания к версии программного продукта — часть документации программного обеспечения , в которой описываются изменения между выпускаемой и предыдущей версиями"
Технологии эпохи Возрождения,"Технологии эпохи Возрождения представлены предметами материальной культуры и изобретениями в Европе , относимыми к эпохе Возрождения , приблизительно с XIV"
Возобновляемая энергия,"Возобновляемая , или регенеративная , « зеленая » , энергия — энергия из источников , которые , по человеческим масштабам"
Повторитель ( сетевое оборудование ),"Повторитель ( репи́тер , от англ . repeater ) — сетевое оборудование , предназначенное для увеличения расстояния сетевого соединения и"
Доклад,"Доклад или отчёт — один из видов монологической речи , публичное , развёрнутое , официальное сообщение по определённому вопросу ,"
Rich Text Format,"Rich Text Format , RTF ( англ . rich — богатый ; « формат обогащённого текста » ) — проприетарный"
Роуминг,"Ро́уминг ( англ . roaming от англ . roam — бродить , странствовать ) — процедура предоставления услуг ( сотовой"
"Хорн , Е. Роберт","Хорн Е. Роберт ( англ . Robert E. Horn ; род . 1933 ) — американский ученый-политолог , а также"
Робоэтика,"Робоэтика ( сокр . от « этика робототехники » ) — это междисциплинарная исследовательская деятельность , находящаяся на стыке этики"
S-GPS,"S-GPS ( англ . Simultaneous GPS ) — система , улучшающая определение координат GPS-приёмником . Установление местонахождения на мобильных телефонах"
SMS-банкинг,"SMS-банкинг ( англ . SMS Banking ) — разновидность технологии дистанционного банковского обслуживания , при котором доступ к счетам и"
Samsung Galaxy J4,"Samsung Galaxy J4 является Android смартфон , разработанный корейским производителем Samsung Electronics . Объявленный 22 мая 2018 года и выпущенный"
Механизм Саррюса,"Механизм Саррюса ( англ . Sarrus linkage ) — механизм , изобретённый 1853 году Пьером Саррюсом , преобразующий ограниченное движение"
Масштабируемость,"Масштаби́руемость ( англ . scalability ) — в электронике и информатике означает способность системы , сети или процесса справляться с"
Антропология технологий,"Антропология технологии ( техники ) ( англ . anthropology of technology ) — междисциплинарная область знаний , существующая на стыке"
Научный журнал,"Научный журнал ( рецензируемый или реферируемый научный журнал ) — журнал , в котором присылаемые статьи перед публикацией представляются на"
Научная литература,"Научная литература — совокупность письменных трудов , которые созданы в результате исследований , теоретических обобщений , сделанных в рамках научного"
Вторая промышленная революция,"Вторая промышленная революция ( или же технологическая революция ) — трансформация в мировой промышленности , охватывающая вторую половину XIX и"
Сенсорама,"Сенсорама ( англ . Sensorama ) — устройство , являющееся одним из наиболее ранних примеров применения технологии мультисенсорного ( мультимодального"
SMPP,"SMPP — ( Short Message Peer-to-Peer ) короткие сообщения одноранговой Сети . Является открытым стандартом в телекоммуникационной отрасли , который"
SMS-центр,"SMS-центр ( SMSC ) — отвечает за работу службы коротких сообщений сети мобильной связи . Его задачами являются хранение ,"
Короткий номер,"Коро́ткие номера́ — специальные телефонные номера , имеющие существенно меньшую длину , чем стандартные номера телефонной сети . Используются в"
Израильская Силиконовая долина,Израильская кре́мниевая долина ( или Израильская силиконовая долина ) — район с высокой концентрацией высокотехнологичных производств в прибрежной равнине Израиля
Скелетоны,Это статья о часах-скелетонах . О виде спорта см . статью Скелетон Скелето́ны ( англ . skeleton с греч .
Сколково ( инновационный центр ),Инновационный центр « Сколково » ( в 2010—2011 гг . часто описывался как « Российская Кремниевая долина » ) —
Щелевая антенна,"Щелевая антенна — антенна , выполненная в виде металлического радиоволновода , жёсткой коаксиальной линии , объёмного резонатора или плоского металлического"
Умная колонка,"Смарт-динамик или умная колонка ( англ . smart speaker ) — устройство , относящееся к классу интеллектуальной ( умной )"
Социальная сеть,"Социальная сеть — это онлайн-платформа , которую люди используют для общения , создания социальных отношений с другими людьми , которые"
Социотехнические системы,Социотехнические системы ( Sociotechnical systems ( STS ) ) в дисциплине « Организационное развитие » научный подход к проектированию трудового
Документация на программное обеспечение,"Документа́ция на программное обеспечение — печатные руководства пользователя , диалоговая ( оперативная ) документация и справочный текст , описывающие ,"
Соляриметр,"Соляри́метр — метеорологический прибор , разновидность пиранометра , которая измеряет полную солнечную радиацию — сумму прямого и рассеянного солнечного излучения"
Электромагнитный ( соленоидный ) клапан,"Электромагнитный клапан — электромеханическое устройство , предназначенное для регулирования потоков всех типов жидкостей и газов . Он состоит из корпуса"
Космический мусор,"Под космическим мусором подразумеваются все искусственные объекты и их фрагменты в космосе , которые уже неисправны , не функционируют и"
Космический лифт,Косми́ческий лифт — концепция гипотетического инженерного сооружения для безракетного запуска грузов в космос . Данная конструкция основана на применении троса
Космический фонтан,"Космический фонтан — строение по доставке грузов на орбиту . Является альтернативой космическому лифту , который должен иметь высоту 36"
Спецификация,"Специфика́ция — ( от позднелат . specificatio , от лат . species — вид , разновидность и лат . facio"
SpiNNaker,"SpiNNaker ( аббр . от Spiking Neural Network Architecture ) — компьютерная архитектура , предназначенная для моделирования работы человеческого мозга"
Разделённый экран,"Разделённый экран ( англ . Split screen ) — техника отображения в компьютерной графике , когда происходит разделение одного экрана"
SGML,"SGML ( англ . Standard Generalized Markup Language — стандартный обобщённый язык разметки ) — метаязык , на котором можно"
Стэнфордский тор,"Стэнфордский тор — проект космического поселения ( большой космической станции , т. н . « Пространственной среды » ) в"
Космический трамвай,". Космический трамвай это вариант системы космического запуска с помощью маглева . Начальная установка 1-го поколения будет только грузовой ,"
Платный троллинг,"Платный троллинг — действия организованных групп интернет-пользователей , за денежное вознаграждение занимающихся формированием общественного мнения в определённом направлении и манипуляциями"
Паровой автомобиль,"Паровой автомобиль ( паромобиль ) — автомобиль , использующий паровой двигатель ( тепловой двигатель внешнего сгорания ) вместо стандартного в"
Звёздная машина,"Звёздные машины — класс гипотетических мегаструктур , которые используют излучение звезды для производства пригодной к использованию энергии . Некоторые их"
Стилистический справочник,"Собственный для Википедии стилистический справочник — Википедия : Оформление статей.Стилисти́ческий спра́вочник , или руково́дство по сти́лю , — справочное издание"
Swype,"Swype ( изм . от англ . swipe — проводить не отрывая , скользить + type — набирать текст )"
SMAF,"SMAF ( англ . Synthetic Music Mobile Application File , также MMF ) — это мультимедийный формат данных , разработанный"
System Architecture Evolution,"SAE ( англ . System Architecture Evolution — Эволюция системной архитектуры ) это архитектура ядра сети , разработанная консорциумом 3GPP"
Системный фотоаппарат,"Систе́мный фотоаппара́т , Фотосисте́ма — фотоаппарат модульной конструкции со сменными объективами и другими ключевыми компонентами , которые устанавливаются на корпус"
Сан-Карлус ( Сан-Паулу ),"Сан-Карлус , Сан-Карлуш ( порт . São Carlos ) — город и муниципалитет в Бразилии , входит в штат Сан-Паулу"
Сан-Жозе-дус-Кампус,"Сан-Жозе-дус-Кампус ( порт . São José dos Campos ) — муниципалитет в Бразилии , входит в штат Сан-Паулу . Составная"
T9,T9 — предиктивная ( предугадывающая ) система набора текстов для мобильных телефонов . Название T9 происходит от англ . Text
Оглавление,"Оглавле́ние — указатель заголовков издания , отражающий рубрикацию произведения и ускоряющий поиск частей издания . В оглавлении произведения , разбитого"
Tango ( платформа ),"Tango ( ранее известная как Project Tango ) — платформа для вычислений дополненной реальности , разработанная Google . Технология применяет"
Техническая документация,"Техническая документация — набор документов , используемых при проектировании ( конструировании ) , изготовлении и использовании объектов техники : зданий"
Стандарт,"Станда́рт ( от англ . standard — норма , образец ) в широком смысле слова — образец , эталон ,"
Технический перевод,"Технический перевод — перевод , используемый для обмена специальной научно-технической информацией между людьми , говорящими на разных языках . При"
Технический писатель,"Технический писатель ( англ . technical writer , technical author ) — специалист , занимающийся документированием в рамках решения технических"
Техническое писательство,"Техническое писательство ( англ . technical writing , Техра́йтинг , англ . techwriting ) — составление и редактура технических документов"
Техногайянизм,Техногайянизм ( от « techno- » — технология и « gaian » — Гея ) — одно из течений защитников
Технологические изменения,"Технологические изменения — термин , используемый для описания общего процесса создания , рационализации и распространение технологий или процессов . Термин"
Технологическая конвергенция,"Технологическая конвергенция ( англ . Technological convergence ) — это термин , который обычно используется для обозначения процесса сближения и"
Технологический детерминизм,Технологи́ческий детермини́зм — это теоретико-методологическая установка в философских и социологических концепциях и исследованиях на сведение понимания общественного развития к прогрессу
Антиутопия,"Антиутопия , также дистопия ( Dystopia букв . « плохое место » от греч . δυσ « отрицание » +"
Научно-техническая революция,"Нау́чно-техни́ческая революция ( НТР ) — коренное качественное преобразование производительных сил , качественный скачок в структуре и динамике развития производительных"
Технологическая безработица,"Технологическая безработица — это потеря рабочих мест , вызванная технологическими изменениями . Такие изменения обычно включают в себя внедрение трудосберегающих"
Технологический утопизм,"Технологический утопизм ( техно-утопизм ; англ . Technological utopianism ) — относится к любой идеологии , основанной на убеждении ,"
Технология,"Технология ( от др.-греч . τέχνη — искусство , мастерство , умение ; λόγος — « слово » , «"
ИТ-евангелист,"ИТ-евангелист ( англ . Technology evangelist , ИТ-пропагандист ) — специалист , профессионально занимающийся пропагандой в сфере информационных технологий ."
Технополис GS,"« Технополис GS » — первый в России частный инновационный кластер ( технопарк и наукоград ) , реализуемый холдингом GS"
Тектоническое оружие,"Тектоническое оружие — гипотетическое устройство или система , при помощи которых можно искусственно вызвать землетрясения , извержения вулканов или похожие"
Детское послание,"Детское послание ( The Teen Age Message , TAM ) — межзвёздное сообщение , переданное Евпаторийским планетным радаром к шести"
Telephone User Part,"Telephone User Part ( TUP ) — протокол , который описывает предоставление услуг традиционной телефонии в сети ОКС-7 . TUP"
Тетеринг,"Тетеринг ( англ . Tethering , |ˈteðərɪŋ| , от tether , |ˈtɛðə| — привязывать ) — использование мобильного телефона в"
Галактика Гутенберга,"« Галактика Гутенберга . Становление человека печатающего » — один из самых значительных и самый известный труд Маршалла Маклюэна ,"
Третья волна ( Тоффлер ),« Третья волна » — книга Элвина Тоффлера . Впервые издана в 1980 году на английском языке под заголовком «
Тик-так ( стратегия ),"« Тик-так » ( англ . tick-tock ) — экстенсивная стратегия разработки микропроцессоров , анонсированная Intel на конференции Intel Developer"
Хронология изобретений человечества,Хронология изобретений человечества — упорядоченный в хронологическом порядке список технологических изобретений человечества .
Ртутно-поршневой насос,Рту́тно-поршнево́й насо́с — разновидность механических вакуумных насосов с использованием ртути . Были широко распространены в лабораторной и промышленной вакуумной технике
Тематическая карта,Тематическая карта — форма представления знаний с ориентацией на улучшение поиска информации . Стандартизирована в ИСО 13250:2003 ( ISO/IEC 13250:2003
Пакля,"Па́кля — грубое , короткое , спутанное волокно , отход от первичной обработки конопли , льна и других лубяных культур"
Система подсчёта посетителей,"Системы подсчёта посетителей предназначены для учёта количества людей , прошедших через определенный проход за некоторый промежуток времени . Также иногда"
Трансфлективный ЖК-дисплей,"Трансфлективный жидкокристаллический дисплей ( монитор ) — это жидкокристаллический дисплей , который как отражает свет , так и испускает его"
Трансгуманизм,"Трансгумани́зм ( от лат . trans — сквозь , через , за и homo — человек ) — философская концепция"
Требушет,"Требуше́т , также требюше ( от фр . trébuchet — « ( рычажные ) весы с коромыслом » ) —"
Недокументированные возможности,"Недокументи́рованные возмо́жности ( англ . undocumented features ) , НДВ — возможности технических устройств и/или программного обеспечения , не отраженные"
Высшая онтология,"В информационной науке высшей онтологией ( англ . upper ontology ) называется онтология , включающая очень общие термины — например"
Юзабилити,"Юзаби́лити ( от англ . usability — « удобство и простота использования , степень удобства использования » ) , также"
Ориентированное на пользователя проектирование,"Ориентированное на пользователя проектирование ( ОПП ) — это стратегия проектирования и процесс , в котором потребностям , желаниям и"
Руководство пользователя,"Руководство пользователя — документ , назначение которого — предоставить людям помощь в использовании некоторой системы . Документ входит в состав"
Утилитарный туман,"Утилитарный туман ( или сервисный наносмог ) — термин , предложенный Джоном Холлом John Storrs Hall для описания гипотетической популяции"
Вакуумный дирижабль,"Вакуумный дирижабль — дирижабль жёсткой конструкции , внутри оболочки которого создаётся и поддерживается технический вакуум заданной глубины ( вакуумирование )"
Вакуумная металлургия,"Вакуумная металлургия — собирательное название широкого круга металлургических операций , которые в целях получения высокой степени чистоты выходного продукта осуществляются"
Сегментное механическое табло,"Сегментное механическое табло ( англ . Vane display ) — электромеханический бистабильный знакосинтезирующий индикатор , при котором символ отображается при"
Видеотелефония,Видеотелефония ( англ . Videotelephony ) — услуга телефонии с одновременной передачей видеосигнала между участниками сеанса ( сессии ) связи
Видеоблог,"Видеобло́г ( сокращённо влог [ англ . vlog , от video blog или video log ] ) — форма блога"
VoLTE,VoLTE ( по англ . Voice over LTE — голос по LTE ) — технология передачи голоса по сети LTE
Золотая пластинка « Вояджера »,"Золота́я пласти́нка « Во́яджера » — позолоченная информационная пластинка с записью звуковых и видеосигналов , упакованная в алюминиевый футляр ."
Веб-камера,"Веб-камера ( также вебкамера ) — цифровая видео- или фотокамера , способная в реальном времени фиксировать изображения , предназначенные для"
Белая книга,"Белая книга ( англ . white paper ) — официальное сообщение в письменном виде , обычно этот термин применяется в"
Интерферометр Уайта — Джудэя,"Интерферо́метр Уайта — Джудэя — интерферометр , сконструированный Гарольдом Уайтом с целью обнаружения эффекта искривления пространства-времени . В качестве цели"
Почему мы не нужны будущему,"Почему мы не нужны будущему ( « Почему будущее не нуждается в нас » , англ . Why the future"
Закон Вирта,"Закон Вирта — « Программы становятся медленнее куда шустрее , чем компьютеры становятся быстрее » . Это полушутливое высказывание ,"
Всемирный день электросвязи и информационного общества,Всемирный день электросвязи и информационного общества ( на других официальных языках ООН : англ . World Telecommunication and Information Society
XML,XML ( /ˌeks em ˈel/ англ . eXtensible Markup Language ) — расширяемый язык разметки . Рекомендован Консорциумом Всемирной паутины
Ксеноархеология,"Ксеноархеология — гипотетический раздел археологии , связанный с артефактами прошлого инопланетных цивилизаций ( но необязательно вымерших ) . Они могут"
Йокнеам-Илит,"Йокнеам-Илит — город в Израиле . Название « Йокнеам-Илит » ( Верхний Йокнеам ) является официальным названием города , которое"
Чжунгуаньцунь,"Чжунгуаньцунь ( кит . упр . 中关村 , пиньинь : Zhōngguāncūn ) , технологический и научный центр в районе Хайдянь"
